index	trigger	syllables	flag	preview
590	line-end	82		ཡང་ན་དེ་ལས་ལྷག་པའི་དགའ་བཞི་ལུགས་འབྱུང་ལུགས་ལྡོག་ཏུ་འདྲེན་པའི་སེམས་དབེན་མཐར་ཐུག་ད
591	line-end	89		དོན་དམ་བདེན་པ་འོད་གསལ་གྱི་ཡེ་ཤེས་གཉིས་རེས་འཇོག་ཙམ་ལས་མི་འབྱུང་བས་བདེན་གཉིས་ཡ་བྲལ
592	line-end	87		མཐར་ཐུག་གི་ཟུང་འཇུག་ཚེ་དེ་གཉིས་སྟོབས་མཚུངས་སུ་འབྱུང་ཞིང་ཡ་བྲལ་དུ་མ་སོང་བར་ཟུང་དུ
593	line-end	28		རྩ་རྒྱུད་ལེའུ་གཉིས་པར། ཁྱེད་ཀྱི་སེམས་ལུས་ལྟ་བུ་དང་། ལུས་སེམས་ལྟ་བུ་དང་། སེམས་ཚིག
594	line-end	88		ཡོངས་འཛིན་ཡེ་ཤེས་རྒྱལ་མཚན་གྱིས་ཀྱང་། ལམ་གྱི་བགྲོད་པ་མཐར་ཐུག་པའི་ཚེ་ཡེ་ཤེས་ཀྱང་གང
595	line-end	14		བདེ་མཆོག་རྩ་རྒྱུད་ལས་ཀྱང་། ཀུན་ཏུ་ཕྱག་དང་ཞབས་ལྡན་ཞིང་། །
596	line-end	7		ཀུན་ཏུ་སྤྱན་ལྡན་དབུ་དང་ཞལ། །
597	line-end	7		ཀུན་ཏུ་གསལ་ལྡན་འཇིག་རྟེན་ན། །
598	line-end	7		ཐམས་ཅད་གཡོགས་ཏེ་རྣམ་པར་བཞུགས། །
599	line-end	3		ཞེས་པ་ལྟར།
600	line-end	47		ཕུང་པོ་ཁམས་དང་དབང་པོ་རྣམས་རེ་རེས་ཀྱང་ཕྱག་གི་བྱ་བ་ལེན་ཅིང་འཛིན་པ་དང་། ཞབས་ཀྱི་བྱ་
601	quote-open	3		མཚན་བརྗོད་ལས།
602	line-end	7		སྐྲ་ཡང་རྡོ་རྗེ་འབར་བ་སྟེ། །
603	line-end	3		ཞེས་དང་།
604	line-end	20		གསང་བ་བསམ་གྱིས་མི་ཁྱབ་པའི་མདོ་ལས་ཀྱང་། དེ་བཞིན་གཤེགས་པའི་གཙུག་ཏོར་གྱིས་ཀྱང་གཟིགས
605	line-end	7		དེ་བཞིན་མཛོད་སྤུས་ཀྱང་གཟིགས་སོ། །
606	terminal-particle	22		དེ་ལྟར་མཚན་རེ་རེས་ཀྱང་གཅིག་ཅར་ཕྱོགས་བཅུ་རྣམས་སུ་འཇིག་རྟེན་གྱི་ཁམས་རབ་འབྱམས་ཐམས་ཅ
607	line-end	2		ཞེས་གསུངས།
608	line-end	105		དཔེར་ན་ཉི་འོད་ཀྱིས་ས་སྟེང་ཐམས་ཅད་ལ་གཡོགས་ཏེ་ཀུན་ལ་དྲོད་དང་སྐེམས་པ་སྨིན་པ་སོགས་ཀྱ
609	line-end	6		མཁས་གྲུབ་ཐམས་ཅད་མཁྱེན་པས།
610	verse-stanza	34		ཁྱོད་ཐུགས་བདེ་བ་ཆེན་པོའི་ཉིན་བྱེད་འོད། །↵མཁའ་དབྱིངས་སྟོང་ཉིད་མཛེས་མའི་ལང་ཚོ་ལ། །
611	line-end	6		ཞེས་པ་ལྟར་མཐུན་པ་ཡིན།
612	line-end	9		བཅུ་བརྒྱད་པ་དུག་སེལ་མ་ལ་བསྟོད་པ།
613	line-end	8		ཕྱག་འཚལ་ལྷ་ཡི་མཚོ་ཡི་རྣམ་པའི། །
614	line-end	8		རི་དྭགས་རྟགས་ཅན་ཕྱག་ན་བསྣམས་མ། །
615	line-end	8		ཏཱ་ར་གཉིས་བརྗོད་ཕཊ་ཀྱི་ཡི་གེས། །
616	line-end	8		དུག་རྣམས་མ་ལུས་པ་ནི་སེལ་མ། །
617	line-end	51		ཕྱག་འཚལ་སྔར་ལྟར། ལྷ་ཡི་ཡིད་ཀྱི་བདུད་རྩིའི་མཚོ་ལྟར། ལྷ་མོའི་ཞལ་རས་དཀར་ཞིང་ཟླུམ་པའ
618	line-end	57		ཨོཾ་ཏཱ་རེ་ཏུ་ཏྟཱ་རེ་ཏུ་རེ་སྭ་ཧཱ། ཏཱ་ར་ཏཱ་ར་ཕཊ། ཞེས་སོགས་ཀྱི་ཡི་གེ་བཅུ་པའི་སྟེང་ད
619	line-end	78		སྤྱིར་སྔགས་ཀྱི་དོན་ནི།འགྲོ་བ་ཀུན་གྱི་ཡིད་སྡུག་བསྔལ་རྒྱུ་དང་བཅས་པ་ལས་སྐྱོབ་པར་བྱེ
620	line-end	81		ཤེས་རབ་དང་དྲན་པ་མཚུངས་ལྡན་དང་བཅས་པ་ནི། གཟུངས་སྔགས་དངོས་ཡིན། དེ་ཡང་ལྷའི་སྙིང་པོ་ཟ
621	line-end	71		གཞན་ཡང་ལྷ་རྣམས་ཀྱི་ཐུགས་བདེ་པ་ཆེན་པོའི་ཡེ་ཤེས་བསྐུལ་བར་བྱེད་པས་ན། སྙིང་པོ་དང་། ད
622	terminal-particle	47		དེའི་ཡང་སྙིང་གཟུགས་སྐུ་རྣམ་པ་གཉིས་དང་། ཟབ་མོའི་ལམ་གྱི་རིམ་པ་སྤྱི་དང་ཁྱད་པར་ཡང་དག
623	line-end	16		སྔགས་སོ་སོའི་བྱེད་ལས་རྣམས་ཤེས་པར་བྱས་ཏེ་བཟླས་ན་ཤིན་ཏུ་ལེགས་སོ། །
624	line-end	10		བཅུ་དགུ་པ་སྡུག་བསྔལ་སེལ་མ་ལ་བསྟོད་པ།
625	line-end	8		ཕྱག་འཚལ་ལྷ་ཡི་ཚོགས་རྣམས་རྒྱལ་པོ། །
626	line-end	8		ལྷ་དང་མི་འམ་ཅི་ཡིས་བསྟེན་མ། །
627	line-end	8		ཀུན་ནས་གོ་ཆ་དགའ་བའི་བརྗིད་ཀྱིས། །
628	line-end	8		རྩོད་དང་རྨི་ལམ་ངན་པ་སེམ་མ། །
629	line-end	63		ཕྱག་འཚལ་སྔར་ལྟར།འདོད་ལྷ་རིགས་དྲུག་དང་གཟུགས་ཁམས་གནས་རིགས་བཅུ་བདུན་གྱི་ལྷ་ཡི་ཚོགས་
630	line-end	96		ལྷ་མོ་འདི་ཡི་དམ་གྱི་ལྷར་བཟུང་ནས་ལུས་ངག་ཡིད་གསུམ་གྱི་སྒོ་ཀུན་ནས་ལྷ་མོའི་སྐུ་བསྒོམ
631	line-end	9		དུས་མིན་འཆི་དང་ནད་ཀྱི་འཇིགས་པ་སོགས། །
632	line-end	9		མི་དང་མི་མིན་འབྱུང་པོས་བསྐྱེད་པ་ཡི། །
633	line-end	9		འཇིགས་པ་དྲན་ནས་ཁྱོད་ལ་སྐྱབས་འཆའ་ན། །
634	line-end	9		འཇིགས་པ་ཀུན་ལས་རྟག་ཏུ་སྲུང་དུ་གསོལ། །
635	line-end	7		ཞེས་པ་ལྟར་མཚུངས་པ་ཡིན་ནོ། །
636	line-end	10		ཉི་ཤུ་པ་རིམས་ནད་སེལ་མ་ལ་བསྟོད་པ།
637	line-end	8		ཕྱག་འཚལ་ཉི་མ་ཟླ་བ་རྒྱས་པའི། །
638	line-end	8		སྤྱན་གཉིས་པོ་ལ་འོད་རབ་གསལ་མ། །
639	line-end	8		ཧ་ར་གཉིས་བརྗོད་ཏུ་ཏྟཱ་ར་ཡིས། །
640	line-end	8		ཤིན་ཏུ་དྲག་པོའི་རིམས་ནད་སེལ་མ། །
641	line-end	112		ཕྱག་འཚལ་སྔར་ལྟར། རྗེ་བཙུན་མ་ཁྲོ་མོའི་སྤྱན་གཡས་པ་དང་། གཡོན་པ་གཉིས་ནི་ཉི་མ་རྒྱས་པ་
642	line-end	10		ཡང་ན། བསྐལ་བའི་མེ་ལྟར་འབར་བའི་ཀློང་དཀྱིལ་ན། །
643	verse-stanza	17		དཔའ་བོའི་སྟང་སྟབས་བསྐྱངས་བསྐུམས་ཚུལ་དུ་བཞུགས།།↵ཉི་ཟླ་འབར་བའི་སྤྱན་གྱིས་སྡང་མིག་ག
644	line-end	9		བགེགས་དཔུང་བསྲེགས་པར་མཛད་ལ་ཕྱག་འཚལ་ལོ། །
645	line-end	8		ཞེས་པ་ལྟར་བསམ་ན་རུང་བ་ཡིན།
646	line-end	73		རྣལ་འབྱོར་པ་རང་གི་ངག་ཏུ་ཁྲོ་མོའི་སྔགས། ཨོཾ་ན་མ་ཏཱ་རེ། ན་མོ་ཧ་རེ། ཧཱུཾ་ཧ་རེ་སྭ་ཧཱ
647	line-end	72		རྗེ་བཙུན་མ་ཞི་བའི་སྤྱན་གཡས་པ་དང་། གཡོན་པ་གཉིས་ནི་ཟླ་བ་རྒྱས་པ་ལྟ་བུའི་བསིལ་བའི་འོ
648	line-end	73		རྣལ་འབྱོར་པ་རང་གི་ངག་ཏུ་རྗེ་བཙུན་མ་ཞི་བའི་སྔགས།ཨོཾ་ཏཱ་རེ་ཏུ་ཏྟཱ་རེ་ཏུ་རེ་སྭ་ཧཱ། 
649	line-end	11		ཉེར་གཅིག་པ་འཕྲིན་ལས་སྒྲུབ་མཛད་མ་ལ་བསྟོད་པ།
650	line-end	8		ཕྱག་འཚལ་དེ་ཉིད་གསུམ་རྣམས་བཀོད་པས། །
651	line-end	8		ཞི་བའི་མཐུ་དང་ཡང་དག་ལྡན་མ། །
652	line-end	8		གདོན་དང་རོ་ལངས་གནོད་སྦྱིན་ཚོགས་རྣམས། །
653	line-end	8		འཇོམས་པ་ཏུ་རེ་རབ་མཆོག་ཉིད་མ། །
654	line-end	66		ཕྱག་འཚལ་སྔར་ལྟར། རྣལ་འབྱོར་པ་རང་གི་སྤྱི་བོར་སྐུའི་དེ་ཉིད་ཨོཾ་དང་། མགྲིན་པར་གསུང་
655	line-end	18		གདོན་དང་ཞེས་པ་བྱིས་པའི་གདོན་ཆེན་བཅོ་ལྔ་ལ་ནི། འཇམ་པ་པོ་དང་རི་དྭགས་རྒྱལ། །
656	line-end	7		སྐྱེམ་བྱེད་བརྗོད་བྱེད་ཁུ་ཚུར་ཅན། །
657	line-end	14		མ་མོ་དང་ནི་ཛ་མི་ཀ ། འདོད་པ་ཅན་དང་ནམ་གྲུ་དང་། །
658	line-end	7		སྲུང་པོ་དང་ནི་མ་དགའ་བྱེད། །
659	line-end	8		བྱ་དང་གཉའ་བའི་ལག་ཅན་དང་། །
660	line-end	7		བཞིན་རྒྱན་དང་ནི་མིག་འཕྱང་བ། །
661	line-end	3		ཞེས་པ་ལྟར།
662	line-end	80		གདུགས་དཀར་ལས་གདོན་གཉེར་བརྒྱད་གསུང་པ་སྟེ། ལྷའི་གདོན། ཀླུའི། ལྷ་མ་ཡིན་གྱི། རླུང་ལྷ
663	line-end	72		དུར་ཁྲོད་ཀྱི་རོ་ལངས་ཀྱིས་ལས་སྦོད་གཏོང་བ་ལ་སོགས་པའི་ངན་སྔགས་དང་། མདངས་འཕྲོག་པར་བྱ
664	line-end	85		ཡིད་བཟླས་ནི། མཆུ་དང་ལྕེ་མི་འགུལ་བར་ཡི་གེ་འབྲུ་གསུམ་ལ་སོགས་པའི་སྔགས་རྣམས་ངག་ཏུ་འད
665	line-end	69		དེའི་ཚེ་ཐུགས་ཀའི་ས་བོན་ལས་ཧཱུཾ་གི་གདངས་ཀྱིས་ཕྱིར་འཕྲོ་བ་དང་རྗེ་བཙུན་སྒྲོལ་མའི་དཀ
666	line-end	9		རྩ་བའི་སྔགས་ཀྱིས་བསྟོད་པ་འདི་དང་། །
667	line-end	8		ཕྱག་འཚལ་བ་ནི་ཉི་ཤུ་རྩ་གཅིག །
668	line-end	94		སྒྲོལ་མ་ཞི་བའི་རྩ་བའི་སྔགས་ཀྱིས་བསྟོད་པ། ཨོཾ་ཏཱ་རེ་ཏུ་་རེ་ཏུ་རེ་སྭ་ཧཱ་ཞེས་པ་འདི་
SUMMARY	quote-balance	54	MISMATCH	open=54 close=1
